AF4,F8,F4,FC6,T8,P8,O2,O1,P7,T7,FC5,F3,F7,AF3,time
4321.026,4343.077,4311.282,4350.385,4303.205,4315.256,4268.205,4371.667,4323.846,4251.282,4382.692,4471.026,4340.128,4364.103,1682526821.6747766
4319.744,4339.359,4308.205,4349.744,4310.128,4319.487,4270.513,4375.385,4325.385,4243.205,4378.974,4472.564,4337.436,4365.897,1682526821.6747766
4317.308,4348.59,4315.0,4357.436,4348.59,4320.0,4267.308,4373.59,4325.897,4266.538,4396.154,4473.077,4348.846,4375.0,1682526821.6747766
4318.077,4360.513,4318.333,4361.923,4349.487,4318.333,4268.077,4371.923,4329.359,4275.256,4400.513,4479.103,4355.769,4377.308,1682526821.6747766
4319.359,4349.231,4309.103,4348.462,4324.359,4316.923,4267.436,4373.205,4332.179,4253.974,4379.487,4475.385,4337.436,4362.949,1682526821.7058275
4319.872,4333.974,4301.538,4340.513,4336.026,4316.026,4266.154,4373.59,4317.564,4236.538,4369.103,4466.026,4321.282,4353.333,1682526821.7058275
4316.282,4352.179,4313.59,4355.0,4355.513,4316.41,4266.154,4371.795,4308.333,4255.513,4384.872,4474.231,4336.923,4369.103,1682526821.7058275
4316.41,4367.179,4326.667,4363.205,4339.103,4315.0,4266.667,4371.41,4318.205,4278.718,4393.077,4485.641,4351.538,4379.103,1682526821.7058275
4320.385,4338.718,4317.564,4347.308,4316.538,4317.564,4266.923,4371.923,4317.821,4271.41,4379.359,4477.564,4338.205,4363.462,1682526821.7421865
4321.026,4319.615,4306.795,4333.59,4312.949,4320.256,4266.41,4370.0,4306.667,4259.231,4374.615,4465.641,4328.333,4354.744,1682526821.7421865
4320.256,4334.103,4305.641,4337.692,4318.846,4316.41,4266.795,4371.923,4315.385,4265.641,4383.59,4464.872,4333.205,4361.026,1682526821.743172
4321.282,4337.564,4300.128,4337.692,4324.872,4316.026,4266.795,4375.0,4325.385,4257.436,4377.564,4460.256,4327.821,4356.282,1682526821.743172
4319.359,4328.718,4298.205,4335.256,4331.154,4317.564,4266.795,4371.667,4321.923,4237.949,4369.487,4455.385,4321.282,4351.154,1682526821.743172
4315.0,4330.769,4305.128,4339.359,4334.487,4314.231,4266.282,4367.179,4325.0,4255.385,4375.0,4461.795,4329.872,4358.974,1682526821.743172
4315.641,4334.615,4301.026,4337.308,4329.231,4312.692,4266.282,4366.667,4312.821,4277.436,4371.41,4459.872,4329.744,4356.667,1682526821.7441695
4318.205,4326.923,4290.256,4327.692,4306.538,4312.949,4266.154,4366.154,4284.872,4254.487,4355.385,4444.103,4314.231,4343.333,1682526821.7441695
4317.051,4312.179,4293.077,4322.179,4292.051,4312.821,4264.103,4366.026,4286.41,4246.154,4352.308,4439.487,4308.077,4339.359,1682526821.802127
4313.718,4310.385,4299.487,4323.846,4305.641,4312.564,4267.436,4366.667,4308.846,4279.872,4366.923,4450.641,4317.821,4346.154,1682526821.802127
4314.615,4326.795,4293.718,4326.667,4316.667,4313.077,4270.897,4365.385,4302.692,4272.051,4363.846,4448.718,4317.436,4346.667,1682526821.8031723
4317.821,4334.744,4282.308,4323.846,4319.487,4311.41,4271.282,4366.795,4286.026,4224.103,4337.564,4432.179,4298.462,4331.795,1682526821.8031723
4315.897,4326.282,4277.308,4317.821,4308.59,4311.026,4272.564,4367.692,4292.564,4224.615,4327.051,4426.026,4288.59,4323.462,1682526821.837485
4313.205,4324.615,4274.615,4313.077,4272.308,4312.051,4272.179,4362.179,4289.744,4236.538,4334.359,4425.641,4290.256,4326.154,1682526821.837485
4315.0,4311.667,4265.385,4302.564,4258.974,4311.41,4275.897,4361.41,4279.103,4217.179,4327.051,4416.795,4282.308,4317.436,1682526821.8775926
4313.974,4295.385,4260.385,4292.821,4290.897,4312.692,4279.231,4362.949,4281.026,4227.692,4317.564,4410.769,4273.718,4307.051,1682526821.8775926
4313.205,4300.128,4262.308,4295.128,4285.897,4313.462,4270.641,4358.077,4272.821,4242.821,4324.487,4412.821,4277.949,4310.769,1682526821.8775926
