AF4,F8,F4,FC6,T8,P8,O2,O1,P7,T7,FC5,F3,F7,AF3,time
4341.538,4380.897,4295.0,4336.923,4368.846,4381.026,4329.744,4351.667,4324.872,4296.282,4292.692,4430.385,4288.846,4293.205,1683039361.0240746
4346.538,4370.513,4297.436,4343.333,4367.692,4381.282,4335.641,4357.564,4329.872,4297.051,4300.385,4434.359,4293.462,4293.718,1683039361.0240746
4339.872,4357.308,4292.949,4335.385,4348.077,4365.641,4322.308,4343.205,4320.769,4283.846,4271.154,4419.615,4274.487,4288.718,1683039361.0240746
4335.897,4355.769,4288.333,4334.487,4338.333,4362.436,4316.282,4338.718,4316.026,4280.256,4265.0,4414.487,4270.513,4290.641,1683039361.0250444
4345.513,4370.641,4293.59,4341.795,4357.436,4382.949,4330.385,4353.59,4330.769,4295.0,4302.051,4430.385,4299.231,4298.846,1683039361.059056
4349.103,4384.615,4298.718,4342.949,4367.949,4396.41,4337.949,4358.077,4339.231,4301.667,4308.462,4436.538,4307.692,4299.231,1683039361.059056
4341.795,4377.949,4296.154,4341.667,4357.436,4389.872,4334.744,4353.846,4332.949,4296.795,4281.026,4428.205,4287.179,4295.513,1683039361.059056
4334.615,4360.769,4287.949,4335.513,4356.795,4381.538,4334.359,4351.282,4323.718,4290.385,4276.282,4420.0,4275.0,4290.769,1683039361.059056
4333.077,4355.256,4287.308,4327.692,4367.308,4383.077,4334.744,4349.872,4317.436,4280.385,4286.667,4418.846,4277.179,4288.462,1683039361.0912309
4337.564,4361.41,4291.026,4332.051,4364.231,4390.256,4338.205,4353.846,4320.641,4278.846,4273.718,4420.256,4278.59,4289.872,1683039361.0912309
4339.744,4369.359,4293.077,4344.231,4348.846,4390.256,4343.205,4357.949,4328.462,4290.769,4273.718,4421.026,4281.026,4289.487,1683039361.0926702
4333.205,4362.564,4288.462,4340.0,4344.615,4384.487,4337.821,4351.282,4325.641,4296.282,4291.667,4417.051,4287.179,4284.615,1683039361.0926702
