AF4,F8,F4,FC6,T8,P8,O2,O1,P7,T7,FC5,F3,F7,AF3,time
4347.564,4347.308,4293.59,4340.641,4356.795,4388.077,4365.128,4343.462,4326.154,4313.846,4243.846,4433.462,4282.949,4278.333,1683035449.0858462
4353.974,4347.692,4297.692,4340.0,4347.692,4383.974,4374.103,4356.282,4342.308,4323.205,4257.179,4443.846,4287.564,4279.872,1683035449.115738
4347.179,4344.103,4291.538,4334.231,4342.692,4385.385,4370.897,4355.897,4344.615,4313.205,4234.231,4433.333,4276.282,4273.846,1683035449.115738
4329.872,4335.769,4280.385,4323.974,4343.846,4382.179,4358.59,4341.154,4327.564,4307.308,4217.821,4420.128,4265.513,4270.256,1683035449.1167338
4324.231,4327.308,4274.872,4312.179,4344.231,4374.487,4358.205,4338.333,4317.179,4306.538,4224.487,4419.872,4262.179,4268.333,1683035449.1167338
4332.692,4334.487,4281.923,4313.974,4346.154,4371.923,4362.179,4344.231,4322.436,4299.231,4236.667,4422.179,4263.59,4268.846,1683035449.153652
4334.103,4339.744,4288.077,4322.051,4341.795,4373.333,4361.41,4347.821,4339.359,4302.692,4238.718,4422.308,4271.41,4273.718,1683035449.153652
4330.128,4330.385,4285.128,4321.154,4330.641,4373.846,4368.077,4352.051,4348.333,4316.41,4237.564,4429.615,4280.641,4278.205,1683035449.153652
4332.949,4334.487,4285.256,4323.077,4331.795,4379.744,4378.974,4358.974,4344.872,4319.231,4246.923,4438.974,4284.615,4278.718,1683035449.153652
4332.821,4342.949,4285.641,4326.667,4342.308,4388.718,4375.128,4358.333,4347.692,4312.564,4248.077,4436.667,4277.051,4276.538,1683035449.175575
4324.231,4332.436,4276.154,4315.513,4340.641,4382.692,4360.769,4346.282,4343.718,4309.359,4225.0,4421.026,4266.026,4268.077,1683035449.175575
4324.359,4326.538,4275.256,4307.692,4340.256,4374.231,4361.026,4341.923,4332.821,4313.846,4217.308,4416.026,4267.821,4267.436,1683035449.175575
4337.564,4340.769,4288.462,4322.179,4350.897,4385.128,4372.564,4352.179,4343.462,4323.462,4238.974,4432.308,4278.205,4277.821,1683035449.175575
4336.667,4344.744,4288.718,4327.949,4350.769,4387.949,4367.821,4351.41,4346.41,4322.051,4241.282,4434.872,4277.308,4273.59,1683035449.2134476
4325.0,4342.308,4280.256,4319.744,4342.436,4378.462,4358.205,4340.897,4328.974,4312.308,4230.385,4425.128,4272.179,4266.795,1683035449.2134476
4317.436,4339.231,4273.077,4313.718,4333.205,4376.795,4358.718,4335.256,4318.974,4302.949,4227.436,4418.59,4268.974,4269.231,1683035449.2134476
4306.154,4324.487,4262.308,4304.615,4330.897,4379.487,4354.615,4329.231,4314.744,4291.282,4213.974,4406.282,4257.821,4263.462,1683035449.2134476
4313.333,4331.795,4267.949,4309.103,4343.077,4379.103,4355.897,4337.436,4322.949,4300.0,4213.462,4413.462,4260.897,4263.846,1683035449.2443514
4334.744,4355.769,4284.744,4326.667,4348.718,4373.718,4370.385,4356.154,4342.308,4320.128,4237.564,4438.846,4279.359,4277.564,1683035449.2443514
4334.103,4350.128,4283.718,4324.231,4341.154,4375.385,4372.821,4355.769,4340.128,4316.923,4243.077,4435.641,4280.641,4275.128,1683035449.2443514
4314.359,4324.872,4267.821,4304.872,4335.641,4375.0,4355.385,4337.308,4318.59,4295.0,4211.795,4408.205,4259.231,4259.231,1683035449.2443514
4316.026,4330.128,4268.718,4308.974,4348.077,4368.462,4350.513,4333.462,4314.231,4292.436,4199.615,4406.923,4250.128,4262.821,1683035449.2732506
4331.795,4350.385,4281.795,4323.846,4361.538,4377.179,4363.59,4344.744,4322.051,4305.641,4221.41,4420.769,4262.179,4272.692,1683035449.2732506
4334.872,4353.077,4284.872,4319.872,4355.641,4388.205,4367.564,4347.949,4323.974,4304.103,4230.0,4420.897,4268.59,4270.256,1683035449.2742474
4327.949,4346.41,4277.821,4310.641,4340.385,4374.872,4359.231,4341.41,4322.692,4292.308,4217.179,4413.718,4263.333,4267.436,1683035449.2742474
4325.641,4345.256,4276.026,4309.359,4341.026,4368.333,4353.974,4334.872,4319.487,4294.744,4210.641,4411.795,4259.487,4268.077,1683035449.303152
