AF4,F8,F4,FC6,T8,P8,O2,O1,P7,T7,FC5,F3,F7,AF3,time
4265.128,4287.308,4235.769,4276.923,4298.333,4293.846,4280.897,4581.795,4429.231,4389.872,4399.487,5486.538,4255.641,4190.641,1683488759.541919
4265.897,4287.179,4234.231,4281.538,4296.154,4294.744,4280.641,4576.795,4429.615,4387.949,4399.615,5487.949,4254.744,4185.641,1683488759.542916
4266.41,4286.41,4235.641,4279.744,4298.077,4293.846,4280.897,4582.692,4430.385,4390.128,4400.0,5487.564,4255.128,4194.231,1683488759.5797913
4265.385,4285.897,4233.462,4281.026,4294.872,4291.923,4280.256,4582.051,4430.0,4389.487,4397.051,5487.436,4257.051,4192.051,1683488759.580792
4263.974,4285.513,4234.231,4279.615,4298.462,4287.179,4280.897,4584.487,4429.615,4389.359,4398.846,5490.641,4254.744,4188.462,1683488759.6017182
4265.385,4291.538,4235.385,4278.59,4295.385,4288.462,4280.897,4587.692,4428.59,4389.103,4397.821,5488.077,4255.769,4184.103,1683488759.6017182
4266.154,4285.897,4235.128,4278.462,4297.564,4293.59,4280.769,4585.513,4430.0,4389.231,4399.487,5488.846,4254.744,4194.231,1683488759.6316178
4264.872,4285.641,4235.256,4278.718,4295.256,4288.846,4280.769,4581.41,4429.231,4389.231,4399.744,5492.179,4257.436,4186.41,1683488759.6316178
4265.256,4286.154,4233.974,4281.538,4297.949,4291.282,4280.769,4583.59,4429.872,4389.231,4399.359,5486.538,4255.0,4190.769,1683488759.6684942
4264.231,4287.949,4234.744,4278.205,4297.692,4296.154,4280.769,4584.103,4428.718,4389.231,4399.615,5487.949,4259.103,4188.59,1683488759.6694906
4264.231,4286.923,4235.256,4281.795,4294.103,4291.026,4280.769,4583.205,4429.487,4389.231,4399.615,5489.359,4251.923,4186.026,1683488759.6993911
4266.41,4284.872,4233.974,4280.256,4298.462,4291.923,4280.769,4582.436,4429.103,4389.231,4399.744,5488.077,4257.308,4203.333,1683488759.6993911
4264.615,4284.872,4233.846,4278.974,4295.513,4295.513,4280.641,4581.282,4430.897,4389.231,4400.385,5488.077,4253.59,4187.179,1683488759.7292907
4265.256,4282.692,4235.513,4280.897,4297.564,4293.846,4282.051,4582.949,4429.103,4388.846,4400.128,5487.692,4255.769,4188.59,1683488759.7302876
4265.0,4287.051,4233.333,4279.359,4296.923,4293.846,4282.436,4580.769,4428.846,4389.615,4396.923,5487.821,4255.128,4191.41,1683488759.7591908
4264.103,4286.795,4236.538,4279.231,4297.051,4295.897,4282.564,4584.103,4428.077,4389.359,4398.846,5487.949,4255.385,4182.179,1683488759.7591908
4266.026,4284.103,4236.41,4281.538,4296.41,4286.154,4282.436,4583.333,4428.846,4398.077,4403.333,5490.385,4253.974,4187.436,1683488759.800054
4266.026,4284.103,4235.385,4281.923,4297.564,4292.564,4282.436,4582.692,4430.897,4395.769,4398.974,5487.436,4254.872,4195.0,1683488759.828957
4265.769,4287.692,4232.308,4278.846,4297.179,4295.513,4282.436,4580.385,4429.103,4396.41,4397.821,5490.769,4257.179,4198.974,1683488759.828957
4265.0,4287.308,4235.128,4281.282,4295.897,4282.308,4282.436,4585.769,4431.282,4395.641,4400.128,5488.718,4255.256,4188.205,1683488759.8568642
4266.026,4285.769,4234.103,4279.872,4294.359,4290.769,4282.436,4579.872,4429.872,4396.923,4400.897,5487.949,4255.256,4194.359,1683488759.8568642
4265.897,4286.41,4233.59,4279.744,4299.487,4295.128,4282.564,4583.718,4431.41,4388.077,4398.205,5488.205,4253.59,4188.333,1683488759.886763
4265.897,4285.0,4242.949,4277.692,4296.795,4286.41,4282.436,4581.154,4429.487,4390.769,4399.744,5484.872,4255.641,4189.103,1683488759.88776
4265.256,4289.487,4231.41,4277.692,4297.692,4297.949,4281.795,4581.154,4428.077,4389.103,4399.615,5491.154,4255.0,4201.41,1683488759.9166634
4265.641,4286.282,4244.359,4279.359,4296.026,4292.308,4280.641,4581.795,4432.179,4390.0,4399.615,5488.718,4256.026,4199.103,1683488759.9176598
4264.103,4288.077,4232.308,4281.41,4298.846,4295.641,4282.692,4582.949,4429.103,4389.872,4400.0,5488.59,4255.641,4192.179,1683488759.948557
4266.41,4283.846,4237.308,4281.154,4296.154,4290.128,4280.641,4581.667,4432.051,4389.744,4397.692,5488.077,4257.436,4190.256,1683488759.9495542
4265.513,4285.0,4233.205,4279.359,4293.846,4299.231,4281.282,4583.462,4428.974,4392.436,4401.154,5487.821,4256.41,4198.974,1683488759.984443
4265.385,4284.231,4237.692,4280.897,4297.564,4286.41,4281.154,4580.0,4432.179,4392.949,4399.359,5488.333,4255.513,4192.692,1683488759.984443
4264.744,4287.051,4231.923,4279.103,4296.923,4301.282,4282.051,4581.026,4426.795,4397.051,4400.0,5487.051,4258.077,4192.308,1683488760.0063627
4265.897,4286.795,4235.897,4279.744,4295.897,4290.0,4281.923,4583.974,4430.256,4386.795,4399.487,5489.231,4254.615,4183.846,1683488760.0063627
4266.154,4285.0,4234.744,4278.205,4293.974,4287.821,4281.154,4582.179,4430.0,4395.641,4398.974,5488.718,4256.282,4186.667,1683488760.1040359
4265.513,4286.41,4235.256,4280.256,4293.974,4294.872,4282.051,4582.436,4431.026,4388.333,4399.615,5489.231,4253.974,4190.0,1683488760.1050322
4265.897,4286.154,4234.615,4282.051,4294.487,4287.692,4281.795,4583.974,4429.487,4388.718,4399.487,5486.41,4255.385,4189.231,1683488760.1339355
4265.897,4287.308,4233.077,4277.564,4294.231,4294.872,4279.744,4575.0,4430.385,4395.0,4399.872,5490.513,4255.128,4193.333,1683488760.1339355
4265.385,4286.41,4241.41,4279.615,4298.205,4293.333,4279.103,4580.256,4430.0,4396.795,4399.103,5486.538,4255.513,4192.821,1683488760.163835
4265.897,4286.154,4239.359,4281.538,4296.538,4292.179,4278.205,4570.256,4429.744,4396.41,4399.103,5487.436,4254.359,4191.923,1683488760.163835
4264.615,4287.436,4238.205,4281.154,4296.923,4285.769,4277.564,4576.795,4429.103,4395.513,4398.205,5489.231,4256.41,4194.487,1683488760.2017083
