AF4,F8,F4,FC6,T8,P8,O2,O1,P7,T7,FC5,F3,F7,AF3,time
4465.385,6139.487,4754.615,1909.103,1772.821,4620.897,4765.641,2189.872,5134.231,7599.231,1275.256,3961.41,4020.0,3511.282,1683039051.0681717
4440.128,6118.333,4730.897,1903.333,1777.436,4613.205,4764.487,2207.821,5141.41,7599.231,1279.615,3953.718,3955.0,3501.538,1683039051.0681717
4417.564,6100.641,4711.026,1893.846,1769.487,4597.949,4763.077,2219.231,5148.462,7599.231,1264.872,3944.487,3935.897,3493.077,1683039051.106698
4405.769,6102.692,4698.846,1893.462,1772.949,4594.359,4765.641,2235.0,5152.051,7599.231,1273.718,3943.077,3959.872,3495.769,1683039051.1076937
4396.923,6113.333,4689.872,1907.564,1790.385,4597.821,4761.154,2258.59,5151.538,7599.231,1301.026,3944.487,3971.282,3500.641,1683039051.1076937
4383.974,6124.359,4679.103,1920.897,1793.333,4597.692,4750.0,2280.385,5151.667,7599.231,1317.308,3947.821,3978.974,3498.59,1683039051.1086986
4375.513,6122.821,4673.077,1919.615,1791.154,4597.179,4748.59,2301.795,5157.308,7599.231,1326.667,3956.154,3992.821,3500.385,1683039051.1086986
4372.051,6115.513,4671.538,1916.795,1794.103,4590.385,4752.692,2325.256,5164.615,7599.231,1342.051,3960.641,3996.667,3504.487,1683039051.1096873
4370.0,6128.333,4668.333,1937.051,1795.0,4582.436,4750.513,2352.179,5169.231,7599.231,1371.282,3968.462,3996.795,3507.949,1683039051.1096873
4368.718,6160.128,4664.231,1964.487,1805.897,4588.462,4747.051,2384.487,5167.564,7599.231,1399.487,3985.128,4007.949,3516.923,1683039051.1106822
4362.949,6180.128,4660.769,1969.231,1819.103,4593.077,4749.231,2415.256,5168.205,7599.231,1410.897,3995.769,4016.538,3526.795,1683039051.1646187
4356.923,6188.974,4657.949,1978.59,1820.0,4589.487,4749.359,2444.359,5176.282,7599.231,1440.256,4005.641,4025.256,3536.154,1683039051.1656213
4353.462,6203.462,4655.256,2005.641,1825.641,4594.487,4741.667,2480.256,5184.359,7599.231,1490.769,4022.692,4047.179,3547.821,1683039051.2105448
4346.795,6218.077,4650.128,2019.487,1837.436,4604.359,4733.59,2509.103,5183.59,7599.231,1503.462,4031.282,4077.051,3552.436,1683039051.2115047
4336.667,6207.821,4638.974,2015.641,1834.744,4603.205,4734.615,2518.846,5184.359,7599.231,1491.667,4023.718,4076.282,3549.615,1683039051.2115047
4332.308,6187.821,4634.872,2026.026,1832.179,4599.872,4737.179,2526.026,5194.872,7599.231,1506.282,4021.41,4055.897,3553.077,1683039051.2115047
4326.538,6203.974,4634.359,2049.103,1850.256,4609.359,4734.872,2530.128,5199.872,7599.231,1522.821,4026.795,4075.256,3557.308,1683039051.2125003
4320.256,6213.846,4628.333,2051.154,1870.385,4621.923,4734.359,2513.333,5196.667,7599.231,1517.179,4022.179,4093.462,3554.359,1683039051.2125003
3.0,7.0,3.0,5.0,7.0,7.0,1.0,2.0,8.0,8.0,6.0,4.0,8.0,4.0,1683039051.2144914
4314.487,6177.692,4619.231,2038.462,1875.0,4616.026,4735.385,2497.821,5197.051,7599.231,1512.564,4009.359,4065.769,3547.179,1683039051.2301662
4306.667,6157.949,4615.0,2042.436,1870.769,4601.41,4732.692,2517.179,5201.026,7599.231,1522.051,4011.538,4046.795,3549.103,1683039051.2306616
4298.59,6162.821,4609.615,2051.154,1870.769,4600.641,4731.667,2554.744,5200.513,7599.231,1540.641,4021.538,4072.308,3557.179,1683039051.2306616
4289.872,6144.872,4599.872,2046.795,1870.897,4602.308,4732.179,2586.538,5199.231,7599.231,1552.308,4023.462,4100.513,3559.872,1683039051.231675
4278.462,6121.154,4590.385,2042.692,1867.308,4585.641,4726.282,2611.795,5206.667,7599.231,1548.333,4019.615,4101.154,3557.308,1683039051.2585614
