AF4,F8,F4,FC6,T8,P8,O2,O1,P7,T7,FC5,F3,F7,AF3,time
4362.051,4368.205,4312.308,4357.692,4369.487,4405.385,4393.846,4372.179,4356.538,4353.718,4342.821,4483.974,4353.333,4335.128,1683039838.0684526
4345.0,4349.615,4303.974,4337.821,4353.718,4371.667,4371.538,4351.41,4342.821,4335.256,4324.103,4464.231,4336.795,4317.949,1683039838.0684526
4337.051,4341.538,4305.513,4327.564,4359.487,4344.359,4367.051,4342.692,4337.436,4325.385,4310.641,4448.718,4323.846,4307.051,1683039838.0684526
4347.051,4352.949,4313.205,4337.308,4368.205,4393.462,4387.308,4364.744,4351.795,4339.872,4321.923,4461.282,4336.667,4318.205,1683039838.105726
4340.385,4343.718,4307.821,4332.051,4355.513,4391.667,4376.795,4357.949,4343.077,4312.436,4313.718,4453.333,4328.333,4309.744,1683039838.105726
4330.0,4334.359,4304.359,4327.692,4355.385,4343.462,4363.718,4344.487,4335.128,4308.205,4300.128,4441.667,4310.385,4294.487,1683039838.1067226
4339.744,4349.744,4312.692,4344.487,4370.128,4360.641,4389.615,4372.949,4357.821,4353.462,4318.718,4465.385,4325.385,4308.974,1683039838.1067226
4330.0,4337.821,4303.974,4331.282,4357.692,4376.282,4383.718,4368.974,4351.795,4338.077,4307.308,4457.308,4319.872,4303.077,1683039838.1359222
4307.179,4310.513,4289.744,4298.462,4338.59,4342.949,4341.41,4322.308,4321.282,4290.0,4265.0,4415.641,4285.256,4273.205,1683039838.1363566
4320.256,4322.179,4298.59,4309.744,4345.385,4336.795,4348.462,4328.59,4335.897,4315.256,4272.949,4424.615,4290.385,4283.718,1683039838.1363566
4348.974,4349.615,4315.769,4343.205,4357.821,4378.462,4393.718,4375.256,4368.462,4356.923,4321.41,4471.41,4330.641,4320.385,1683039838.1363566
4350.128,4355.385,4316.538,4345.769,4356.923,4403.718,4404.103,4381.026,4360.513,4346.923,4337.564,4481.667,4341.923,4322.051,1683039838.1801994
4347.692,4359.359,4315.769,4347.051,4361.154,4392.051,4392.051,4367.051,4346.538,4334.872,4324.359,4468.846,4331.538,4312.564,1683039838.181541
4361.538,4374.744,4321.667,4370.513,4373.205,4376.026,4391.538,4376.923,4360.641,4350.0,4329.103,4478.077,4338.59,4322.308,1683039838.181541
4361.923,4370.897,4319.231,4367.051,4370.0,4372.308,4382.564,4373.718,4360.513,4350.897,4329.103,4478.59,4334.872,4321.41,1683039838.18198
